IM,Minor,Mod,Sev
124.52,1,1,0.873812818
124.53,1,1,0.873916381
124.54,1,1,0.874019943
124.55,1,1,0.874123506
124.56,1,1,0.874227068
124.57,1,1,0.874330631
124.58,1,1,0.874434194
124.59,1,1,0.874537756
124.6,1,1,0.874641319
124.61,1,1,0.874744881
124.62,1,1,0.874848444
124.63,1,1,0.874952006
124.64,1,1,0.875055569
124.65,1,1,0.875159131
124.66,1,1,0.875262694
124.67,1,1,0.875366256
124.68,1,1,0.875469819
124.69,1,1,0.875573381
124.7,1,1,0.875676944
124.71,1,1,0.875780507
124.72,1,1,0.875884069
124.73,1,1,0.875987632
124.74,1,1,0.876091194
124.75,1,1,0.876194757
124.76,1,1,0.876298319
124.77,1,1,0.876401882
124.78,1,1,0.876505444
124.79,1,1,0.876609007
124.8,1,1,0.876712569
124.81,1,1,0.876816132
124.82,1,1,0.876919695
124.83,1,1,0.877023257
124.84,1,1,0.87712682
124.85,1,1,0.877230382
124.86,1,1,0.877333945
124.87,1,1,0.877437507
124.88,1,1,0.87754107
124.89,1,1,0.877644632
124.9,1,1,0.877748195
124.91,1,1,0.877851757
124.92,1,1,0.87795532
124.93,1,1,0.878058882
124.94,1,1,0.878162445
124.95,1,1,0.878266008
124.96,1,1,0.87836957
124.97,1,1,0.878473133
124.98,1,1,0.878576695
124.99,1,1,0.878680258
125,1,1,0.87878382
125.01,1,1,0.878887383
125.02,1,1,0.878990945
125.03,1,1,0.879094508
125.04,1,1,0.87919807
125.05,1,1,0.879301633
125.06,1,1,0.879405196
125.07,1,1,0.879507126
125.08,1,1,0.879581343
125.09,1,1,0.87965556
125.1,1,1,0.879729776
125.11,1,1,0.879803993
125.12,1,1,0.87987821
125.13,1,1,0.879952427
125.14,1,1,0.880026643
125.15,1,1,0.88010086
125.16,1,1,0.880175077
125.17,1,1,0.880249293
125.18,1,1,0.88032351
125.19,1,1,0.880397727
125.2,1,1,0.880471943
125.21,1,1,0.88054616
125.22,1,1,0.880620377
125.23,1,1,0.880694593
125.24,1,1,0.88076881
125.25,1,1,0.880843027
125.26,1,1,0.880917243
125.27,1,1,0.88099146
125.28,1,1,0.881065677
125.29,1,1,0.881139893
125.3,1,1,0.88121411
125.31,1,1,0.881288327
125.32,1,1,0.881362543
125.33,1,1,0.88143676
125.34,1,1,0.881510977
125.35,1,1,0.881585193
125.36,1,1,0.88165941
125.37,1,1,0.881733627
125.38,1,1,0.881807843
125.39,1,1,0.88188206
125.4,1,1,0.881956277
125.41,1,1,0.882030494
125.42,1,1,0.88210471
125.43,1,1,0.882178927
125.44,1,1,0.882253144
125.45,1,1,0.88232736
125.46,1,1,0.882401577
125.47,1,1,0.882475794
125.48,1,1,0.88255001
125.49,1,1,0.882624227
125.5,1,1,0.882698444
125.51,1,1,0.88277266
125.52,1,1,0.882846877
125.53,1,1,0.882921094
125.54,1,1,0.88299531
125.55,1,1,0.883069527
125.56,1,1,0.883143744
125.57,1,1,0.88321796
125.58,1,1,0.883292177
125.59,1,1,0.883366394
125.6,1,1,0.88344061
125.61,1,1,0.883514827
125.62,1,1,0.883589044
125.63,1,1,0.88366326
125.64,1,1,0.883737477
125.65,1,1,0.883811694
125.66,1,1,0.88388591
125.67,1,1,0.883960127
125.68,1,1,0.884034344
125.69,1,1,0.884108561
125.7,1,1,0.884182777
125.71,1,1,0.884256994
125.72,1,1,0.884331211
125.73,1,1,0.884405427
125.74,1,1,0.884479644
125.75,1,1,0.884553861
125.76,1,1,0.884628077
125.77,1,1,0.884702294
125.78,1,1,0.884776511
125.79,1,1,0.884850727
125.8,1,1,0.884924944
125.81,1,1,0.884999161
125.82,1,1,0.885073377
125.83,1,1,0.885147594
125.84,1,1,0.885221811
125.85,1,1,0.885296027
125.86,1,1,0.885370244
125.87,1,1,0.885444461
125.88,1,1,0.885518677
125.89,1,1,0.885592894
125.9,1,1,0.885667111
125.91,1,1,0.885741327
125.92,1,1,0.885815544
125.93,1,1,0.885889761
125.94,1,1,0.885963977
125.95,1,1,0.886038194
125.96,1,1,0.886112411
125.97,1,1,0.886186627
125.98,1,1,0.886260844
125.99,1,1,0.886335061
126,1,1,0.886409278
126.01,1,1,0.886483494
126.02,1,1,0.886557711
126.03,1,1,0.886631928
126.04,1,1,0.886706144
126.05,1,1,0.886780361
126.06,1,1,0.886854578
126.07,1,1,0.886928794
126.08,1,1,0.887003011
126.09,1,1,0.887077228
126.1,1,1,0.887151444
126.11,1,1,0.887225661
126.12,1,1,0.887299878
126.13,1,1,0.887374094
126.14,1,1,0.887448311
126.15,1,1,0.887522528
126.16,1,1,0.887596744
126.17,1,1,0.887670961
126.18,1,1,0.887745178
126.19,1,1,0.887819394
126.2,1,1,0.887893611
126.21,1,1,0.887967828
126.22,1,1,0.888042044
126.23,1,1,0.888116261
126.24,1,1,0.888190478
126.25,1,1,0.888264694
126.26,1,1,0.888338911
126.27,1,1,0.888413128
126.28,1,1,0.888487345
126.29,1,1,0.888561561
126.3,1,1,0.888635778
126.31,1,1,0.888709995
126.32,1,1,0.888784211
126.33,1,1,0.888858428
126.34,1,1,0.888932645
126.35,1,1,0.889006861
126.36,1,1,0.889081078
126.37,1,1,0.889155295
126.38,1,1,0.889229511
126.39,1,1,0.889303728
126.4,1,1,0.889377945
126.41,1,1,0.889452161
126.42,1,1,0.889526378
126.43,1,1,0.889600595
126.44,1,1,0.889674811
126.45,1,1,0.889749028
126.46,1,1,0.889823245
126.47,1,1,0.889897461
126.48,1,1,0.889971678
126.49,1,1,0.890045895
126.5,1,1,0.890120111
126.51,1,1,0.890194328
126.52,1,1,0.890268545
126.53,1,1,0.890342761
126.54,1,1,0.890416978
126.55,1,1,0.890491195
126.56,1,1,0.890565412
126.57,1,1,0.890639628
126.58,1,1,0.890713845
126.59,1,1,0.890788062
126.6,1,1,0.890862278
126.61,1,1,0.890936495
126.62,1,1,0.891010712
126.63,1,1,0.891084928
126.64,1,1,0.891159145
126.65,1,1,0.891233362
126.66,1,1,0.891307578
126.67,1,1,0.891381795
126.68,1,1,0.891456012
126.69,1,1,0.891530228
126.7,1,1,0.891604445
126.71,1,1,0.891678662
126.72,1,1,0.891752878
126.73,1,1,0.891827095
126.74,1,1,0.891901312
126.75,1,1,0.891975528
126.76,1,1,0.892049745
126.77,1,1,0.892123962
126.78,1,1,0.892198178
126.79,1,1,0.892272395
126.8,1,1,0.892346612
126.81,1,1,0.892420828
126.82,1,1,0.892495045
126.83,1,1,0.892569262
126.84,1,1,0.892643479
126.85,1,1,0.892717695
126.86,1,1,0.892791912
126.87,1,1,0.892866129
126.88,1,1,0.892940345
126.89,1,1,0.893014562
126.9,1,1,0.893088779
126.91,1,1,0.893162995
126.92,1,1,0.893237212
126.93,1,1,0.893311429
126.94,1,1,0.893385645
126.95,1,1,0.893459862
126.96,1,1,0.893534079
126.97,1,1,0.893608295
126.98,1,1,0.893682512
126.99,1,1,0.893756729
127,1,1,0.893830945
127.01,1,1,0.893905162
127.02,1,1,0.893979379
127.03,1,1,0.894053595
127.04,1,1,0.894127812
127.05,1,1,0.894202029
127.06,1,1,0.894276245
127.07,1,1,0.894350462
127.08,1,1,0.894424679
127.09,1,1,0.894498895
127.1,1,1,0.894573112
127.11,1,1,0.894647329
127.12,1,1,0.894721546
127.13,1,1,0.894795762
127.14,1,1,0.894869979
127.15,1,1,0.894944196
127.16,1,1,0.895018412
127.17,1,1,0.895092629
127.18,1,1,0.895166846
127.19,1,1,0.895241062
127.2,1,1,0.895315279
127.21,1,1,0.895389496
127.22,1,1,0.895463712
127.23,1,1,0.895537929
127.24,1,1,0.895612146
127.25,1,1,0.895686362
127.26,1,1,0.895760579
127.27,1,1,0.895834796
127.28,1,1,0.895909012
127.29,1,1,0.895983229
127.3,1,1,0.896057446
127.31,1,1,0.896131662
127.32,1,1,0.896205879
127.33,1,1,0.896280096
127.34,1,1,0.896354312
127.35,1,1,0.896428529
127.36,1,1,0.896502746
127.37,1,1,0.896576962
127.38,1,1,0.896651179
127.39,1,1,0.896725396
127.4,1,1,0.896799612
127.41,1,1,0.896873829
127.42,1,1,0.896948046
127.43,1,1,0.897022263
127.44,1,1,0.897096479
127.45,1,1,0.897170696
127.46,1,1,0.897244913
127.47,1,1,0.897319129
127.48,1,1,0.897393346
127.49,1,1,0.897467563
127.5,1,1,0.897541779
127.51,1,1,0.897615996
127.52,1,1,0.897690213
127.53,1,1,0.897764429
127.54,1,1,0.897838646
127.55,1,1,0.897912863
127.56,1,1,0.897987079
127.57,1,1,0.898061296
127.58,1,1,0.898135513
127.59,1,1,0.898209729
127.6,1,1,0.898283946
127.61,1,1,0.898358163
127.62,1,1,0.898432379
127.63,1,1,0.898506596
127.64,1,1,0.898580813
127.65,1,1,0.898655029
127.66,1,1,0.898729246
127.67,1,1,0.898803463
127.68,1,1,0.898877679
127.69,1,1,0.898951896
127.7,1,1,0.899026113
127.71,1,1,0.89910033
127.72,1,1,0.899174546
127.73,1,1,0.899248763
127.74,1,1,0.89932298
127.75,1,1,0.899397196
127.76,1,1,0.899471413
127.77,1,1,0.89954563
127.78,1,1,0.899619846
127.79,1,1,0.899694063
127.8,1,1,0.89976828
127.81,1,1,0.899842496
127.82,1,1,0.899916713
127.83,1,1,0.89999093
127.84,1,1,0.900065146
127.85,1,1,0.900139363
127.86,1,1,0.90021358
127.87,1,1,0.900287796
127.88,1,1,0.900362013
127.89,1,1,0.90043623
127.9,1,1,0.900510446
127.91,1,1,0.900584663
127.92,1,1,0.90065888
127.93,1,1,0.900733096
127.94,1,1,0.900807313
127.95,1,1,0.90088153
127.96,1,1,0.900955746
127.97,1,1,0.901029963
127.98,1,1,0.90110418
127.99,1,1,0.901178397
128,1,1,0.901252613
128.01,1,1,0.90132683
128.02,1,1,0.901401047
128.03,1,1,0.901475263
128.04,1,1,0.90154948
128.05,1,1,0.901623697
128.06,1,1,0.901697913
128.07,1,1,0.90177213
128.08,1,1,0.901846347
128.09,1,1,0.901920563
128.1,1,1,0.90199478
128.11,1,1,0.902068997
128.12,1,1,0.902143213
128.13,1,1,0.90221743
128.14,1,1,0.902291647
128.15,1,1,0.902365863
128.16,1,1,0.90244008
128.17,1,1,0.902514297
128.18,1,1,0.902588513
128.19,1,1,0.90266273
128.2,1,1,0.902736947
128.21,1,1,0.902811163
128.22,1,1,0.90288538
128.23,1,1,0.902959597
128.24,1,1,0.903033813
128.25,1,1,0.90310803
128.26,1,1,0.903182247
128.27,1,1,0.903256464
128.28,1,1,0.90333068
128.29,1,1,0.903404897
128.3,1,1,0.903479114
128.31,1,1,0.90355333
128.32,1,1,0.903627547
128.33,1,1,0.903701764
128.34,1,1,0.90377598
128.35,1,1,0.903850197
128.36,1,1,0.903924414
128.37,1,1,0.90399863
128.38,1,1,0.904072847
128.39,1,1,0.904147064
128.4,1,1,0.90422128
128.41,1,1,0.904295497
128.42,1,1,0.904369714
128.43,1,1,0.90444393
128.44,1,1,0.904518147
128.45,1,1,0.904592364
128.46,1,1,0.90466658
128.47,1,1,0.904740797
128.48,1,1,0.904815014
128.49,1,1,0.90488923
128.5,1,1,0.904963447
128.51,1,1,0.905037664
128.52,1,1,0.90511188
128.53,1,1,0.905186097
128.54,1,1,0.905260314
128.55,1,1,0.905334531
128.56,1,1,0.905408747
128.57,1,1,0.905482964
128.58,1,1,0.905557181
128.59,1,1,0.905631397
128.6,1,1,0.905705614
128.61,1,1,0.905779831
128.62,1,1,0.905854047
128.63,1,1,0.905928264
128.64,1,1,0.906002481
128.65,1,1,0.906076697
128.66,1,1,0.906150914
128.67,1,1,0.906225131
128.68,1,1,0.906299347
128.69,1,1,0.906373564
128.7,1,1,0.906447781
128.71,1,1,0.906521997
128.72,1,1,0.906596214
128.73,1,1,0.906670431
128.74,1,1,0.906744647
128.75,1,1,0.906818864
128.76,1,1,0.906893081
128.77,1,1,0.906967297
128.78,1,1,0.907041514
128.79,1,1,0.907115731
128.8,1,1,0.907189947
128.81,1,1,0.907264164
128.82,1,1,0.907338381
128.83,1,1,0.907412597
128.84,1,1,0.907486814
128.85,1,1,0.907561031
128.86,1,1,0.907635248
128.87,1,1,0.907709464
128.88,1,1,0.907783681
128.89,1,1,0.907857898
128.9,1,1,0.907932114
128.91,1,1,0.908006331
128.92,1,1,0.908080548
128.93,1,1,0.908154764
128.94,1,1,0.908228981
128.95,1,1,0.908303198
128.96,1,1,0.908377414
128.97,1,1,0.908451631
128.98,1,1,0.908525848
128.99,1,1,0.908600064
129,1,1,0.908674281
129.01,1,1,0.908748498
129.02,1,1,0.908822714
129.03,1,1,0.908896931
129.04,1,1,0.908971148
129.05,1,1,0.909045364
129.06,1,1,0.909119581
129.07,1,1,0.909193798
129.08,1,1,0.909268014
129.09,1,1,0.909342231
129.1,1,1,0.909416448
129.11,1,1,0.909490664
129.12,1,1,0.909564881
129.13,1,1,0.909639098
129.14,1,1,0.909713315
129.15,1,1,0.909787531
129.16,1,1,0.909861748
129.17,1,1,0.909935965
129.18,1,1,0.910010181
129.19,1,1,0.910084398
129.2,1,1,0.910158615
129.21,1,1,0.910232831
129.22,1,1,0.910307048
129.23,1,1,0.910381265
129.24,1,1,0.910455481
129.25,1,1,0.910529698
129.26,1,1,0.910603915
129.27,1,1,0.910678131
129.28,1,1,0.910752348
129.29,1,1,0.910826565
129.3,1,1,0.910900781
129.31,1,1,0.910974998
129.32,1,1,0.911049215
129.33,1,1,0.911123431
129.34,1,1,0.911197648
129.35,1,1,0.911271865
129.36,1,1,0.911346081
129.37,1,1,0.911420298
129.38,1,1,0.911494515
129.39,1,1,0.911568731
129.4,1,1,0.911642948
129.41,1,1,0.911717165
129.42,1,1,0.911791382
129.43,1,1,0.911865598
129.44,1,1,0.911939815
129.45,1,1,0.912014032
129.46,1,1,0.912088248
129.47,1,1,0.912162465
129.48,1,1,0.912236682
129.49,1,1,0.912310898
129.5,1,1,0.912385115
129.51,1,1,0.912459332
129.52,1,1,0.912533548
129.53,1,1,0.912607765
129.54,1,1,0.912681982
129.55,1,1,0.912756198
129.56,1,1,0.912830415
129.57,1,1,0.912904632
129.58,1,1,0.912978848
129.59,1,1,0.913053065
129.6,1,1,0.913127282
129.61,1,1,0.913201498
129.62,1,1,0.913275715
129.63,1,1,0.913349932
129.64,1,1,0.913424148
129.65,1,1,0.913498365
129.66,1,1,0.913572582
129.67,1,1,0.913646798
129.68,1,1,0.913721015
129.69,1,1,0.913795232
129.7,1,1,0.913869449
129.71,1,1,0.913943665
129.72,1,1,0.914017882
129.73,1,1,0.914092099
129.74,1,1,0.914166315
129.75,1,1,0.914240532
129.76,1,1,0.914314749
129.77,1,1,0.914388965
129.78,1,1,0.914463182
129.79,1,1,0.914537399
129.8,1,1,0.914611615
129.81,1,1,0.914685832
129.82,1,1,0.914760049
129.83,1,1,0.914834265
129.84,1,1,0.914908482
129.85,1,1,0.914982699
129.86,1,1,0.915056915
129.87,1,1,0.915131132
129.88,1,1,0.915205349
129.89,1,1,0.915279565
129.9,1,1,0.915353782
129.91,1,1,0.915427999
129.92,1,1,0.915502215
129.93,1,1,0.915576432
129.94,1,1,0.915650649
129.95,1,1,0.915724865
129.96,1,1,0.915799082
129.97,1,1,0.915873299
129.98,1,1,0.915947516
129.99,1,1,0.916021732
130,1,1,0.916095949
130.01,1,1,0.916170166
130.02,1,1,0.916244382
130.03,1,1,0.916318599
130.04,1,1,0.916392816
130.05,1,1,0.916467032
130.06,1,1,0.916541249
130.07,1,1,0.916615466
130.08,1,1,0.916689682
130.09,1,1,0.916763899
130.1,1,1,0.916838116
130.11,1,1,0.916912332
130.12,1,1,0.916986549
130.13,1,1,0.917060766
130.14,1,1,0.917134982
130.15,1,1,0.917209199
130.16,1,1,0.917283416
130.17,1,1,0.917357632
130.18,1,1,0.917431849
130.19,1,1,0.917506066
130.2,1,1,0.917580282
130.21,1,1,0.917654499
130.22,1,1,0.917728716
130.23,1,1,0.917802932
130.24,1,1,0.917877149
130.25,1,1,0.917951366
130.26,1,1,0.918025582
130.27,1,1,0.918099799
130.28,1,1,0.918174016
130.29,1,1,0.918248233
130.3,1,1,0.918322449
130.31,1,1,0.918396666
130.32,1,1,0.918470883
130.33,1,1,0.918545099
130.34,1,1,0.918619316
130.35,1,1,0.918693533
130.36,1,1,0.918767749
130.37,1,1,0.918841966
130.38,1,1,0.918916183
130.39,1,1,0.918990399
130.4,1,1,0.919064616
130.41,1,1,0.919138833
130.42,1,1,0.919213049
130.43,1,1,0.919287266
130.44,1,1,0.919361483
130.45,1,1,0.919435699
130.46,1,1,0.919509916
130.47,1,1,0.919584133
130.48,1,1,0.919658349
130.49,1,1,0.919732566
130.5,1,1,0.919806783
130.51,1,1,0.919880999
130.52,1,1,0.919955216
130.53,1,1,0.920029433
130.54,1,1,0.920103649
130.55,1,1,0.920177866
130.56,1,1,0.920252083
130.57,1,1,0.9203263
130.58,1,1,0.920400516
130.59,1,1,0.920474733
130.6,1,1,0.92054895
130.61,1,1,0.920623166
130.62,1,1,0.920697383
130.63,1,1,0.9207716
130.64,1,1,0.920845816
130.65,1,1,0.920920033
130.66,1,1,0.92099425
130.67,1,1,0.921068466
130.68,1,1,0.921142683
130.69,1,1,0.9212169
130.7,1,1,0.921291116
130.71,1,1,0.921365333
130.72,1,1,0.92143955
130.73,1,1,0.921513766
130.74,1,1,0.921587983
130.75,1,1,0.9216622
130.76,1,1,0.921736416
130.77,1,1,0.921810633
130.78,1,1,0.92188485
130.79,1,1,0.921959066
130.8,1,1,0.922033283
130.81,1,1,0.9221075
130.82,1,1,0.922181716
130.83,1,1,0.922255933
130.84,1,1,0.92233015
130.85,1,1,0.922404367
130.86,1,1,0.922478583
130.87,1,1,0.9225528
130.88,1,1,0.922627017
130.89,1,1,0.922701233
130.9,1,1,0.92277545
130.91,1,1,0.922849667
130.92,1,1,0.922923883
130.93,1,1,0.9229981
130.94,1,1,0.923072317
130.95,1,1,0.923146533
130.96,1,1,0.92322075
130.97,1,1,0.923294967
130.98,1,1,0.923369183
130.99,1,1,0.9234434
131,1,1,0.923517617
131.01,1,1,0.923591833
131.02,1,1,0.92366605
131.03,1,1,0.923740267
131.04,1,1,0.923814483
131.05,1,1,0.9238887
131.06,1,1,0.923962917
131.07,1,1,0.924037133
131.08,1,1,0.92411135
131.09,1,1,0.924185567
131.1,1,1,0.924259783
131.11,1,1,0.924334
131.12,1,1,0.924408217
131.13,1,1,0.924482434
131.14,1,1,0.92455665
131.15,1,1,0.924630867
131.16,1,1,0.924705084
131.17,1,1,0.9247793
131.18,1,1,0.924853517
131.19,1,1,0.924927734
131.2,1,1,0.92500195
131.21,1,1,0.925076167
131.22,1,1,0.925150384
131.23,1,1,0.9252246
131.24,1,1,0.925298817
131.25,1,1,0.925373034
131.26,1,1,0.92544725
131.27,1,1,0.925521467
131.28,1,1,0.925595684
131.29,1,1,0.9256699
131.3,1,1,0.925744117
131.31,1,1,0.925818334
131.32,1,1,0.92589255
131.33,1,1,0.925966767
131.34,1,1,0.926040984
131.35,1,1,0.9261152
131.36,1,1,0.926189417
131.37,1,1,0.926263634
131.38,1,1,0.92633785
131.39,1,1,0.926412067
131.4,1,1,0.926486284
131.41,1,1,0.926560501
131.42,1,1,0.926634717
131.43,1,1,0.926708934
131.44,1,1,0.926783151
131.45,1,1,0.926857367
131.46,1,1,0.926931584
131.47,1,1,0.927005801
131.48,1,1,0.927080017
131.49,1,1,0.927154234
131.5,1,1,0.927228451
131.51,1,1,0.927302667
131.52,1,1,0.927376884
131.53,1,1,0.927451101
131.54,1,1,0.927525317
131.55,1,1,0.927599534
131.56,1,1,0.927673751
131.57,1,1,0.927747967
131.58,1,1,0.927822184
131.59,1,1,0.927896401
131.6,1,1,0.927962262
131.61,1,1,0.928006403
131.62,1,1,0.928050544
131.63,1,1,0.928094684
131.64,1,1,0.928138825
131.65,1,1,0.928182966
131.66,1,1,0.928227106
131.67,1,1,0.928271247
131.68,1,1,0.928315388
131.69,1,1,0.928359528
131.7,1,1,0.928403669
131.71,1,1,0.92844781
131.72,1,1,0.92849195
131.73,1,1,0.928536091
131.74,1,1,0.928580232
131.75,1,1,0.928624372
131.76,1,1,0.928668513
131.77,1,1,0.928712654
131.78,1,1,0.928756794
131.79,1,1,0.928800935
131.8,1,1,0.928845076
131.81,1,1,0.928889217
131.82,1,1,0.928933357
131.83,1,1,0.928977498
131.84,1,1,0.929021639
131.85,1,1,0.929065779
131.86,1,1,0.92910992
131.87,1,1,0.929154061
131.88,1,1,0.929198201
131.89,1,1,0.929242342
131.9,1,1,0.929286483
131.91,1,1,0.929330623
131.92,1,1,0.929374764
131.93,1,1,0.929418905
131.94,1,1,0.929463045
131.95,1,1,0.929507186
131.96,1,1,0.929551327
131.97,1,1,0.929595467
131.98,1,1,0.929639608
131.99,1,1,0.929683749
132,1,1,0.929727889
132.01,1,1,0.92977203
132.02,1,1,0.929816171
132.03,1,1,0.929860311
132.04,1,1,0.929904452
132.05,1,1,0.929948593
132.06,1,1,0.929992733
132.07,1,1,0.930036874
132.08,1,1,0.930081015
132.09,1,1,0.930125155
132.1,1,1,0.930169296
132.11,1,1,0.930213437
132.12,1,1,0.930257577
132.13,1,1,0.930301718
132.14,1,1,0.930345859
132.15,1,1,0.93039
132.16,1,1,0.93043414
132.17,1,1,0.930478281
132.18,1,1,0.930522422
132.19,1,1,0.930566562
132.2,1,1,0.930610703
132.21,1,1,0.930654844
132.22,1,1,0.930698984
132.23,1,1,0.930743125
132.24,1,1,0.930787266
132.25,1,1,0.930831406
132.26,1,1,0.930875547
132.27,1,1,0.930919688
132.28,1,1,0.930963828
132.29,1,1,0.931007969
132.3,1,1,0.93105211
132.31,1,1,0.93109625
132.32,1,1,0.931140391
132.33,1,1,0.931184532
132.34,1,1,0.931228672
132.35,1,1,0.931272813
132.36,1,1,0.931316954
132.37,1,1,0.931361094
132.38,1,1,0.931405235
132.39,1,1,0.931449376
132.4,1,1,0.931493516
132.41,1,1,0.931537657
132.42,1,1,0.931581798
132.43,1,1,0.931625938
132.44,1,1,0.931670079
132.45,1,1,0.93171422
132.46,1,1,0.931758361
132.47,1,1,0.931802501
132.48,1,1,0.931846642
132.49,1,1,0.931890783
132.5,1,1,0.931934923
132.51,1,1,0.931979064
132.52,1,1,0.932023205
132.53,1,1,0.932067345
132.54,1,1,0.932111486
132.55,1,1,0.932155627
132.56,1,1,0.932199767
132.57,1,1,0.932243908
132.58,1,1,0.932288049
132.59,1,1,0.932332189
132.6,1,1,0.93237633
132.61,1,1,0.932420471
132.62,1,1,0.932464611
132.63,1,1,0.932508752
132.64,1,1,0.932552893
132.65,1,1,0.932597033
132.66,1,1,0.932641174
132.67,1,1,0.932685315
132.68,1,1,0.932729455
132.69,1,1,0.932773596
132.7,1,1,0.932817737
132.71,1,1,0.932861877
132.72,1,1,0.932906018
132.73,1,1,0.932950159
132.74,1,1,0.932994299
132.75,1,1,0.93303844
132.76,1,1,0.933082581
132.77,1,1,0.933126722
132.78,1,1,0.933170862
132.79,1,1,0.933215003
132.8,1,1,0.933259144
132.81,1,1,0.933303284
132.82,1,1,0.933347425
132.83,1,1,0.933391566
132.84,1,1,0.933435706
132.85,1,1,0.933479847
132.86,1,1,0.933523988
132.87,1,1,0.933568128
132.88,1,1,0.933612269
132.89,1,1,0.93365641
132.9,1,1,0.93370055
132.91,1,1,0.933744691
132.92,1,1,0.933788832
132.93,1,1,0.933832972
132.94,1,1,0.933877113
132.95,1,1,0.933921254
132.96,1,1,0.933965394
132.97,1,1,0.934009535
132.98,1,1,0.934053676
132.99,1,1,0.934097816
133,1,1,0.934141957
133.01,1,1,0.934186098
133.02,1,1,0.934230238
133.03,1,1,0.934274379
133.04,1,1,0.93431852
133.05,1,1,0.93436266
133.06,1,1,0.934406801
133.07,1,1,0.934450942
133.08,1,1,0.934495082
133.09,1,1,0.934539223
133.1,1,1,0.934583364
133.11,1,1,0.934627505
133.12,1,1,0.934671645
133.13,1,1,0.934715786
133.14,1,1,0.934759927
133.15,1,1,0.934804067
133.16,1,1,0.934848208
133.17,1,1,0.934892349
133.18,1,1,0.934936489
133.19,1,1,0.93498063
133.2,1,1,0.935024771
133.21,1,1,0.935068911
133.22,1,1,0.935113052
133.23,1,1,0.935157193
133.24,1,1,0.935201333
133.25,1,1,0.935245474
133.26,1,1,0.935289615
133.27,1,1,0.935333755
133.28,1,1,0.935377896
133.29,1,1,0.935422037
133.3,1,1,0.935466177
133.31,1,1,0.935510318
133.32,1,1,0.935554459
133.33,1,1,0.935598599
133.34,1,1,0.93564274
133.35,1,1,0.935686881
133.36,1,1,0.935731021
133.37,1,1,0.935775162
133.38,1,1,0.935819303
133.39,1,1,0.935863443
133.4,1,1,0.935907584
133.41,1,1,0.935951725
133.42,1,1,0.935995866
133.43,1,1,0.936040006
133.44,1,1,0.936084147
133.45,1,1,0.936128288
133.46,1,1,0.936172428
133.47,1,1,0.936216569
133.48,1,1,0.93626071
133.49,1,1,0.93630485
133.5,1,1,0.936348991
133.51,1,1,0.936393132
133.52,1,1,0.936437272
133.53,1,1,0.936481413
133.54,1,1,0.936525554
133.55,1,1,0.936569694
133.56,1,1,0.936613835
133.57,1,1,0.936657976
133.58,1,1,0.936702116
133.59,1,1,0.936746257
133.6,1,1,0.936790398
133.61,1,1,0.936834538
133.62,1,1,0.936878679
133.63,1,1,0.93692282
133.64,1,1,0.93696696
133.65,1,1,0.937011101
133.66,1,1,0.937055242
133.67,1,1,0.937099382
133.68,1,1,0.937143523
133.69,1,1,0.937187664
133.7,1,1,0.937231804
133.71,1,1,0.937275945
133.72,1,1,0.937320086
133.73,1,1,0.937364227
133.74,1,1,0.937408367
133.75,1,1,0.937452508
133.76,1,1,0.937496649
133.77,1,1,0.937540789
133.78,1,1,0.93758493
133.79,1,1,0.937629071
133.8,1,1,0.937673211
133.81,1,1,0.937717352
133.82,1,1,0.937761493
133.83,1,1,0.937805633
133.84,1,1,0.937849774
133.85,1,1,0.937893915
133.86,1,1,0.937938055
133.87,1,1,0.937982196
133.88,1,1,0.938026337
133.89,1,1,0.938070477
133.9,1,1,0.938114618
133.91,1,1,0.938158759
133.92,1,1,0.938202899
133.93,1,1,0.93824704
133.94,1,1,0.938291181
133.95,1,1,0.938335321
133.96,1,1,0.938379462
133.97,1,1,0.938423603
133.98,1,1,0.938467743
133.99,1,1,0.938511884
134,1,1,0.938556025
134.01,1,1,0.938600165
134.02,1,1,0.938644306
134.03,1,1,0.938688447
134.04,1,1,0.938732588
134.05,1,1,0.938776728
134.06,1,1,0.938820869
134.07,1,1,0.93886501
134.08,1,1,0.93890915
134.09,1,1,0.938953291
134.1,1,1,0.938997432
134.11,1,1,0.939041572
134.12,1,1,0.939085713
134.13,1,1,0.939129854
134.14,1,1,0.939173994
134.15,1,1,0.939218135
134.16,1,1,0.939262276
134.17,1,1,0.939306416
134.18,1,1,0.939350557
134.19,1,1,0.939394698
134.2,1,1,0.939438838
134.21,1,1,0.939482979
134.22,1,1,0.93952712
134.23,1,1,0.93957126
134.24,1,1,0.939615401
134.25,1,1,0.939659542
134.26,1,1,0.939703682
134.27,1,1,0.939747823
134.28,1,1,0.939791964
134.29,1,1,0.939836104
134.3,1,1,0.939880245
134.31,1,1,0.939924386
134.32,1,1,0.939968526
134.33,1,1,0.940012667
134.34,1,1,0.940056808
134.35,1,1,0.940100948
134.36,1,1,0.940145089
134.37,1,1,0.94018923
134.38,1,1,0.940233371
134.39,1,1,0.940277511
134.4,1,1,0.940321652
134.41,1,1,0.940365793
134.42,1,1,0.940409933
134.43,1,1,0.940454074
134.44,1,1,0.940498215
134.45,1,1,0.940542355
134.46,1,1,0.940586496
134.47,1,1,0.940630637
134.48,1,1,0.940674777
134.49,1,1,0.940718918
134.5,1,1,0.940763059
134.51,1,1,0.940807199
